,Unnamed: 0,month,averagePlayers,gain,gainInPercent,peakPlayers,id,name,playingTwelveHoursAgo,twentyFourHourPeek,allTimePeek
10527,42,April 2019,14365.43,-5784.29,-28.71,26950,394360,Hearts of Iron IV,22842,43028,70836
10528,43,March 2019,20149.73,4170.64,26.1,46806,394360,Hearts of Iron IV,22842,43028,70836
10529,44,February 2019,15979.09,881.91,5.84,43178,394360,Hearts of Iron IV,22842,43028,70836
10530,45,January 2019,15097.19,1462.15,10.72,27330,394360,Hearts of Iron IV,22842,43028,70836
10531,46,December 2018,13635.03,713.68,5.52,24176,394360,Hearts of Iron IV,22842,43028,70836
10532,47,November 2018,12921.36,325.97,2.59,24535,394360,Hearts of Iron IV,22842,43028,70836
10533,48,October 2018,12595.39,-1027.02,-7.54,24488,394360,Hearts of Iron IV,22842,43028,70836
10534,49,September 2018,13622.41,-84.14,-0.61,24685,394360,Hearts of Iron IV,22842,43028,70836
10535,50,August 2018,13706.55,-1342.64,-8.92,22242,394360,Hearts of Iron IV,22842,43028,70836
10536,51,July 2018,15049.2,1203.0,8.69,23800,394360,Hearts of Iron IV,22842,43028,70836
10537,52,June 2018,13846.19,752.97,5.75,22219,394360,Hearts of Iron IV,22842,43028,70836
10538,53,May 2018,13093.22,-680.47,-4.94,25140,394360,Hearts of Iron IV,22842,43028,70836
10539,54,April 2018,13773.69,-2201.24,-13.78,25933,394360,Hearts of Iron IV,22842,43028,70836
10540,55,March 2018,15974.93,4491.52,39.11,37055,394360,Hearts of Iron IV,22842,43028,70836
10541,56,February 2018,11483.41,-186.89,-1.6,21269,394360,Hearts of Iron IV,22842,43028,70836
10542,57,January 2018,11670.3,494.75,4.43,20923,394360,Hearts of Iron IV,22842,43028,70836
10543,58,December 2017,11175.55,704.68,6.73,19905,394360,Hearts of Iron IV,22842,43028,70836
10544,59,November 2017,10470.87,756.15,7.78,19202,394360,Hearts of Iron IV,22842,43028,70836
10545,60,October 2017,9714.72,164.52,1.72,18747,394360,Hearts of Iron IV,22842,43028,70836
10546,61,September 2017,9550.2,223.86,2.4,20215,394360,Hearts of Iron IV,22842,43028,70836
10547,62,August 2017,9326.35,-684.49,-6.84,15518,394360,Hearts of Iron IV,22842,43028,70836
10548,63,July 2017,10010.83,-166.47,-1.64,16566,394360,Hearts of Iron IV,22842,43028,70836
10549,64,June 2017,10177.3,2195.43,27.51,20160,394360,Hearts of Iron IV,22842,43028,70836
10550,65,May 2017,7981.87,-207.6,-2.54,14373,394360,Hearts of Iron IV,22842,43028,70836
10551,66,April 2017,8189.48,1014.58,14.14,14022,394360,Hearts of Iron IV,22842,43028,70836
10552,67,March 2017,7174.9,352.36,5.16,14404,394360,Hearts of Iron IV,22842,43028,70836
10553,68,February 2017,6822.54,-795.12,-10.44,12256,394360,Hearts of Iron IV,22842,43028,70836
